"ID","State","County","County_/City/Parish","Officials","RegisterLink","SOELink","CountyNumber"
"148","AR","Johnson","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5071"
"149","AR","Lafayette","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5073"
"150","AR","Lawrence","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5075"
"151","AR","Lee","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5077"
"152","AR","Lincoln","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5079"
"153","AR","Little River","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5081"
"154","AR","Logan","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5083"
"155","AR","Lonoke","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5085"
"156","AR","Madison","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5087"
"157","AR","Marion","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5089"
"158","AR","Miller","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5091"
"159","AR","Mississippi","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5093"
"160","AR","Monroe","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5095"
"161","AR","Montgomery","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5097"
"162","AR","Nevada","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5099"
"163","AR","Newton","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5101"
"164","AR","Ouachita","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5103"
"165","AR","Perry","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5105"
"166","AR","Phillips","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5107"
"167","AR","Pike","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5109"
"168","AR","Poinsett","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5111"
"169","AR","Polk","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5113"
"170","AR","Pope","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5115"
"171","AR","Prairie","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5117"
"172","AR","Pulaski","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5119"
"173","AR","Randolph","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5121"
"175","AR","Saline","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5125"
"176","AR","Scott","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5127"
"177","AR","Searcy","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5129"
"178","AR","Sebastian","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5131"
"179","AR","Sevier","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5133"
"180","AR","Sharp","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5135"
"174","AR","St. Francis","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5123"
"181","AR","Stone","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5137"
"182","AR","Union","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5139"
"183","AR","Van Buren","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5141"
"184","AR","Washington","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5143"
"185","AR","White","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5145"
"186","AR","Woodruff","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5147"
"187","AR","Yell","County","https://www.voterview.ar-nova.org/voterview","https://www.dmv.org/ar-arkansas/voter-registration.php","https://www.sos.arkansas.gov/uploads/elections/Revised_County_Clerks_List.pdf","5149"
"87","AZ","Apache ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4001"
"88","AZ","Cochise ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4003"
"89","AZ","Coconino","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4005"
"90","AZ","Gila ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4007"
"91","AZ","Graham","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4009"
"92","AZ","Greenlee ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4011"
"93","AZ","La Paz ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4012"
"94","AZ","Maricopa ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4013"
"95","AZ","Mohave ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4015"
"96","AZ","Navajo ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4017"
"97","AZ","Pima","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4019"
"98","AZ","Pinal","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4021"
"99","AZ","Santa Cruz","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4023"
"100","AZ","Yavapai ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4025"
"101","AZ","Yuma ","County","https://my.arizona.vote/WhereToVote.aspx?s=address","https://servicearizona.com/VoterRegistration/selectLanguage","https://azsos.gov/node/337","4027"
"188","CA","Alameda","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6001"
"189","CA","Alpine","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6003"
"190","CA","Amador","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6005"
"191","CA","Butte","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6007"
"192","CA","Calaveras","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6009"
"193","CA","Colusa","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6011"
"194","CA","Contra Costa","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6013"
"195","CA","Del Norte","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6015"
"196","CA","El Dorado","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6017"
"197","CA","Fresno","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6019"
"198","CA","Glenn","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6021"
"199","CA","Humboldt","County","https://www.sos.ca.gov/elections/polling-place/","https://www.sos.ca.gov/elections/voter-registration/","https://www.sos.ca.gov/elections/voting-resources/county-elections-offices/","6023"
